,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
18,353156,62,MissedShots,0.9159999847412109,0.5029999923706054,0.09449657052755356,Roberto Firmino,h,482,FromCorner,2019,Head,11911,Liverpool,West Ham,3,2,2020-02-24 20:00:00,Trent Alexander-Arnold,Cross
22,353160,73,ShotOnPost,0.9890000152587891,0.5459999847412109,0.6900090575218201,Roberto Firmino,h,482,FromCorner,2019,Head,11911,Liverpool,West Ham,3,2,2020-02-24 20:00:00,,Rebound
0,353396,16,SavedShot,0.9130000305175782,0.3940000152587891,0.28090137243270874,Roberto Firmino,h,482,OpenPlay,2019,RightFoot,11928,Liverpool,Bournemouth,2,1,2020-03-07 12:30:00,Trent Alexander-Arnold,Chipped
9,353409,72,MissedShots,0.9640000152587891,0.33099998474121095,0.1019505187869072,Roberto Firmino,h,482,OpenPlay,2019,RightFoot,11928,Liverpool,Bournemouth,2,1,2020-03-07 12:30:00,,TakeOn
13,353413,90,MissedShots,0.8919999694824219,0.46599998474121096,0.5706191658973694,Roberto Firmino,h,482,OpenPlay,2019,RightFoot,11928,Liverpool,Bournemouth,2,1,2020-03-07 12:30:00,Mohamed Salah,Pass
2,365868,33,MissedShots,0.8169999694824219,0.5259999847412109,0.050515316426754,Roberto Firmino,a,482,OpenPlay,2019,LeftFoot,11940,Everton,Liverpool,0,0,2020-06-21 18:00:00,Sadio Mané,Pass
3,366430,15,SavedShot,0.8640000152587891,0.6659999847412109,0.05622481182217598,Roberto Firmino,h,482,OpenPlay,2019,RightFoot,11951,Liverpool,Crystal Palace,4,0,2020-06-24 19:15:00,Sadio Mané,Pass
1,368401,3,SavedShot,0.9030000305175782,0.35900001525878905,0.06405752152204514,Roberto Firmino,a,482,OpenPlay,2019,RightFoot,11959,Manchester City,Liverpool,4,0,2020-07-02 19:15:00,,Rebound
5,368414,60,BlockedShot,0.8630000305175781,0.49,0.10448367893695831,Roberto Firmino,a,482,OpenPlay,2019,LeftFoot,11959,Manchester City,Liverpool,4,0,2020-07-02 19:15:00,Sadio Mané,Pass
3,369036,75,SavedShot,0.8130000305175781,0.500999984741211,0.05967710167169571,Roberto Firmino,h,482,OpenPlay,2019,RightFoot,11966,Liverpool,Aston Villa,2,0,2020-07-05 15:30:00,Mohamed Salah,Pass
0,369869,3,BlockedShot,0.835,0.37099998474121093,0.04902297258377075,Roberto Firmino,a,482,OpenPlay,2019,RightFoot,11976,Brighton,Liverpool,1,3,2020-07-08 19:15:00,,None
6,369877,30,SavedShot,0.905,0.500999984741211,0.14412297308444977,Roberto Firmino,a,482,OpenPlay,2019,RightFoot,11976,Brighton,Liverpool,1,3,2020-07-08 19:15:00,Alex Oxlade-Chamberlain,Throughball
0,370416,12,BlockedShot,0.8690000152587891,0.544000015258789,0.10963897407054901,Roberto Firmino,h,482,OpenPlay,2019,RightFoot,11986,Liverpool,Burnley,1,1,2020-07-11 14:00:00,Sadio Mané,Pass
8,370426,44,BlockedShot,0.865999984741211,0.33299999237060546,0.07182241976261139,Roberto Firmino,h,482,OpenPlay,2019,RightFoot,11986,Liverpool,Burnley,1,1,2020-07-11 14:00:00,Sadio Mané,Pass
10,370428,48,ShotOnPost,0.8930000305175781,0.6480000305175782,0.08274755626916885,Roberto Firmino,h,482,OpenPlay,2019,LeftFoot,11986,Liverpool,Burnley,1,1,2020-07-11 14:00:00,Mohamed Salah,BallRecovery
6,373314,54,Goal,0.9290000152587891,0.5120000076293946,0.40503522753715515,Roberto Firmino,h,482,OpenPlay,2019,Head,12006,Liverpool,Chelsea,5,3,2020-07-22 19:15:00,Trent Alexander-Arnold,Cross
19,376626,84,BlockedShot,0.7669999694824219,0.44299999237060544,0.025401655584573746,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14090,Liverpool,Leeds,4,3,2020-09-12 16:30:00,,None
20,376627,86,BlockedShot,0.875,0.5820000076293945,0.10476050525903702,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14090,Liverpool,Leeds,4,3,2020-09-12 16:30:00,Sadio Mané,Pass
1,387023,13,BlockedShot,0.975,0.41900001525878905,0.14017879962921143,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14102,Chelsea,Liverpool,0,2,2020-09-20 15:30:00,Mohamed Salah,Pass
17,380015,75,BlockedShot,0.870999984741211,0.3629999923706055,0.08768340945243835,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14115,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,Sadio Mané,Pass
1,381493,14,SavedShot,0.92,0.3770000076293945,0.3330260217189789,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14466,Aston Villa,Liverpool,7,2,2020-10-04 18:15:00,Mohamed Salah,Pass
3,381495,20,SavedShot,0.9580000305175781,0.6659999847412109,0.0634365826845169,Roberto Firmino,a,482,OpenPlay,2020,LeftFoot,14466,Aston Villa,Liverpool,7,2,2020-10-04 18:15:00,Andrew Robertson,TakeOn
2,381677,12,BlockedShot,0.9169999694824219,0.3390000152587891,0.09925015270709991,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14477,Everton,Liverpool,2,2,2020-10-17 11:30:00,Jordan Henderson,Pass
3,381678,12,MissedShots,0.904000015258789,0.43900001525878907,0.07833211123943329,Roberto Firmino,a,482,OpenPlay,2020,Head,14477,Everton,Liverpool,2,2,2020-10-17 11:30:00,Andrew Robertson,Cross
6,383641,40,Goal,0.9669999694824218,0.49400001525878906,0.8156250715255737,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14490,Liverpool,Sheffield United,2,1,2020-10-24 19:00:00,,Rebound
11,383650,65,BlockedShot,0.8959999847412109,0.37099998474121093,0.01909048669040203,Roberto Firmino,h,482,SetPiece,2020,Head,14490,Liverpool,Sheffield United,2,1,2020-10-24 19:00:00,Trent Alexander-Arnold,Cross
12,383651,66,MissedShots,0.8919999694824219,0.519000015258789,0.03288467973470688,Roberto Firmino,h,482,FromCorner,2020,Head,14490,Liverpool,Sheffield United,2,1,2020-10-24 19:00:00,Trent Alexander-Arnold,BallTouch
0,386771,4,BlockedShot,0.8069999694824219,0.27700000762939453,0.017772462218999863,Roberto Firmino,a,482,OpenPlay,2020,LeftFoot,14511,Manchester City,Liverpool,1,1,2020-11-08 16:30:00,Mohamed Salah,Pass
8,386784,55,MissedShots,0.885,0.735999984741211,0.030992290005087852,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14511,Manchester City,Liverpool,1,1,2020-11-08 16:30:00,Andrew Robertson,Pass
7,388178,31,MissedShots,0.9890000152587891,0.575,0.4163244664669037,Roberto Firmino,h,482,SetPiece,2020,RightFoot,14519,Liverpool,Leicester,3,0,2020-11-22 19:15:00,Joel Matip,HeadPass
14,388188,56,SavedShot,0.9780000305175781,0.46299999237060546,0.5687517523765564,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14519,Liverpool,Leicester,3,0,2020-11-22 19:15:00,Diogo Jota,Foul
15,388189,56,ShotOnPost,0.97,0.44599998474121094,0.11533918231725693,Roberto Firmino,h,482,OpenPlay,2020,Head,14519,Liverpool,Leicester,3,0,2020-11-22 19:15:00,,None
17,388194,76,ShotOnPost,0.9259999847412109,0.42400001525878905,0.5278110504150391,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14519,Liverpool,Leicester,3,0,2020-11-22 19:15:00,Diogo Jota,TakeOn
18,388195,76,BlockedShot,0.9530000305175781,0.47,0.6696363687515259,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14519,Liverpool,Leicester,3,0,2020-11-22 19:15:00,,Rebound
22,388200,85,Goal,0.8959999847412109,0.48,0.05570799857378006,Roberto Firmino,h,482,FromCorner,2020,Head,14519,Liverpool,Leicester,3,0,2020-11-22 19:15:00,James Milner,Cross
2,388541,7,BlockedShot,0.8719999694824219,0.7290000152587891,0.035219933837652206,Roberto Firmino,a,482,FromCorner,2020,RightFoot,14528,Brighton,Liverpool,1,1,2020-11-28 12:30:00,Andrew Robertson,Pass
5,388550,68,BlockedShot,0.78,0.325,0.029385793954133987,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14528,Brighton,Liverpool,1,1,2020-11-28 12:30:00,,None
0,392315,5,SavedShot,0.78,0.43099998474121093,0.033653054386377335,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14547,Fulham,Liverpool,1,1,2020-12-13 16:30:00,,BlockedPass
3,392322,44,BlockedShot,0.705999984741211,0.649000015258789,0.010963572189211845,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14547,Fulham,Liverpool,1,1,2020-12-13 16:30:00,,None
1,393451,10,SavedShot,0.8769999694824219,0.42200000762939455,0.033449240028858185,Roberto Firmino,h,482,SetPiece,2020,Head,14563,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Andrew Robertson,Cross
6,393457,34,SavedShot,0.88,0.40700000762939453,0.1036134585738182,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14563,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Trent Alexander-Arnold,Pass
11,393467,66,SavedShot,0.85,0.504000015258789,0.09628960490226746,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14563,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Sadio Mané,Pass
13,393469,69,BlockedShot,0.8719999694824219,0.34200000762939453,0.06002546474337578,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14563,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Mohamed Salah,Pass
16,393474,89,Goal,0.925,0.4879999923706055,0.1081855446100235,Roberto Firmino,h,482,FromCorner,2020,Head,14563,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Andrew Robertson,Cross
5,393809,43,Goal,0.9130000305175782,0.5279999923706055,0.5676501989364624,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14568,Crystal Palace,Liverpool,0,7,2020-12-19 12:30:00,Andrew Robertson,Chipped
10,393815,67,Goal,0.9269999694824219,0.65,0.2817293107509613,Roberto Firmino,a,482,OpenPlay,2020,LeftFoot,14568,Crystal Palace,Liverpool,0,7,2020-12-19 12:30:00,Mohamed Salah,Pass
6,395788,27,BlockedShot,0.7819999694824219,0.3160000038146973,0.021702976897358894,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14580,Liverpool,West Bromwich Albion,1,1,2020-12-27 16:30:00,Mohamed Salah,Pass
15,395802,88,SavedShot,0.9359999847412109,0.59,0.2723347246646881,Roberto Firmino,h,482,OpenPlay,2020,Head,14580,Liverpool,West Bromwich Albion,1,1,2020-12-27 16:30:00,Alex Oxlade-Chamberlain,Chipped
3,396146,45,SavedShot,0.895,0.549000015258789,0.06666329503059387,Roberto Firmino,a,482,OpenPlay,2020,Head,14591,Newcastle United,Liverpool,0,0,2020-12-30 20:00:00,Sadio Mané,Cross
6,396149,67,MissedShots,0.970999984741211,0.5690000152587891,0.36759090423583984,Roberto Firmino,a,482,FromCorner,2020,Head,14591,Newcastle United,Liverpool,0,0,2020-12-30 20:00:00,Andrew Robertson,Cross
10,396155,87,SavedShot,0.9269999694824219,0.509000015258789,0.0547817163169384,Roberto Firmino,a,482,FromCorner,2020,Head,14591,Newcastle United,Liverpool,0,0,2020-12-30 20:00:00,Andrew Robertson,Aerial
0,397113,4,MissedShots,0.8640000152587891,0.34599998474121096,0.057704195380210876,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14598,Southampton,Liverpool,1,0,2021-01-04 20:00:00,Mohamed Salah,Pass
4,397119,38,MissedShots,0.8959999847412109,0.5029999923706054,0.033833954483270645,Roberto Firmino,a,482,SetPiece,2020,Head,14598,Southampton,Liverpool,1,0,2021-01-04 20:00:00,Andrew Robertson,Aerial
9,397127,69,MissedShots,0.8690000152587891,0.455,0.031381405889987946,Roberto Firmino,a,482,OpenPlay,2020,Head,14598,Southampton,Liverpool,1,0,2021-01-04 20:00:00,Xherdan Shaqiri,Cross
19,400191,68,MissedShots,0.965999984741211,0.6509999847412109,0.06416897475719452,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14613,Liverpool,Burnley,0,1,2021-01-21 20:00:00,Trent Alexander-Arnold,Chipped
20,400193,71,MissedShots,0.8640000152587891,0.5870000076293945,0.09252092987298965,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14613,Liverpool,Burnley,0,1,2021-01-21 20:00:00,Andrew Robertson,Pass
25,400199,88,BlockedShot,0.91,0.5359999847412109,0.11268769949674606,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14613,Liverpool,Burnley,0,1,2021-01-21 20:00:00,Trent Alexander-Arnold,Rebound
0,399459,13,BlockedShot,0.774000015258789,0.43,0.03234297037124634,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14620,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,Thiago Alcántara,TakeOn
2,399461,16,MissedShots,0.835,0.509000015258789,0.07978218793869019,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14620,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,Sadio Mané,Pass
4,399463,21,BlockedShot,0.9009999847412109,0.639000015258789,0.09094344824552536,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14620,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,Sadio Mané,Pass
8,399468,33,SavedShot,0.885,0.54,0.12143764644861221,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14620,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,Mohamed Salah,Pass
11,399472,58,BlockedShot,0.97,0.4229999923706055,0.3809850215911865,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14620,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,Andrew Robertson,Cross
2,401364,20,SavedShot,0.7759999847412109,0.36,0.024719269946217537,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14633,Tottenham,Liverpool,1,3,2021-01-28 20:00:00,James Milner,Pass
9,401369,48,Goal,0.98,0.4979999923706055,0.9588360786437988,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14633,Tottenham,Liverpool,1,3,2021-01-28 20:00:00,Sadio Mané,Pass
11,401375,63,MissedShots,0.8969999694824219,0.28299999237060547,0.0628230944275856,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14633,Tottenham,Liverpool,1,3,2021-01-28 20:00:00,Mohamed Salah,Pass
2,402833,47,BlockedShot,0.885,0.6090000152587891,0.11523721367120743,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14654,Liverpool,Brighton,0,1,2021-02-03 20:15:00,,TakeOn
3,402835,52,BlockedShot,0.850999984741211,0.6359999847412109,0.06911730021238327,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14654,Liverpool,Brighton,0,1,2021-02-03 20:15:00,Xherdan Shaqiri,Pass
9,402845,77,MissedShots,0.7859999847412109,0.3990000152587891,0.02885155752301216,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14654,Liverpool,Brighton,0,1,2021-02-03 20:15:00,Trent Alexander-Arnold,Pass
1,403857,28,SavedShot,0.855,0.345,0.04995096102356911,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14659,Liverpool,Manchester City,1,4,2021-02-07 16:30:00,,None
3,404129,25,SavedShot,0.9769999694824218,0.37099998474121093,0.08761724084615707,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14670,Leicester,Liverpool,3,1,2021-02-13 12:30:00,Mohamed Salah,Pass
5,404131,25,SavedShot,0.97,0.46,0.6731617450714111,Roberto Firmino,a,482,FromCorner,2020,RightFoot,14670,Leicester,Liverpool,3,1,2021-02-13 12:30:00,Sadio Mané,Rebound
6,404132,27,BlockedShot,0.8809999847412109,0.769000015258789,0.02429121918976307,Roberto Firmino,a,482,SetPiece,2020,RightFoot,14670,Leicester,Liverpool,3,1,2021-02-13 12:30:00,Jordan Henderson,Pass
12,404142,61,BlockedShot,0.9690000152587891,0.5590000152587891,0.0747695192694664,Roberto Firmino,a,482,FromCorner,2020,Head,14670,Leicester,Liverpool,3,1,2021-02-13 12:30:00,Trent Alexander-Arnold,Aerial
1,405688,18,BlockedShot,0.855999984741211,0.5359999847412109,0.09056570380926132,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14680,Liverpool,Everton,0,2,2021-02-20 17:30:00,,TakeOn
9,405699,55,SavedShot,0.7759999847412109,0.43099998474121093,0.025915419682860374,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14680,Liverpool,Everton,0,2,2021-02-20 17:30:00,Thiago Alcántara,BallRecovery
11,405702,72,MissedShots,0.8090000152587891,0.53,0.043097883462905884,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14680,Liverpool,Everton,0,2,2021-02-20 17:30:00,,None
12,405705,84,BlockedShot,0.85,0.49900001525878906,0.24703675508499146,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14680,Liverpool,Everton,0,2,2021-02-20 17:30:00,Thiago Alcántara,TakeOn
0,407541,9,SavedShot,0.8640000152587891,0.455,0.3594648540019989,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14694,Sheffield United,Liverpool,0,2,2021-02-28 19:15:00,Sadio Mané,Pass
12,407558,63,MissedShots,0.88,0.3990000152587891,0.12337111681699753,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14694,Sheffield United,Liverpool,0,2,2021-02-28 19:15:00,Sadio Mané,LayOff
5,408300,62,MissedShots,0.8619999694824219,0.5729999923706055,0.021904898807406425,Roberto Firmino,h,482,OpenPlay,2020,Head,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Andrew Robertson,Cross
4,412830,29,MissedShots,0.7980000305175782,0.6780000305175782,0.018054509535431862,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14725,Arsenal,Liverpool,0,3,2021-04-03 19:00:00,Andrew Robertson,TakeOn
4,413873,14,MissedShots,0.755,0.38,0.022879287600517273,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14739,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,Trent Alexander-Arnold,Pass
12,413885,49,BlockedShot,0.8490000152587891,0.585,0.05819736421108246,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14739,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,Nathaniel Phillips,TakeOn
1,416143,16,SavedShot,0.7869999694824219,0.6790000152587891,0.019361339509487152,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14749,Leeds,Liverpool,1,1,2021-04-19 19:00:00,Thiago Alcántara,Chipped
3,416146,26,BlockedShot,0.919000015258789,0.66,0.11174770444631577,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14749,Leeds,Liverpool,1,1,2021-04-19 19:00:00,Diogo Jota,Pass
10,416155,46,SavedShot,0.875999984741211,0.685,0.06296619772911072,Roberto Firmino,a,482,OpenPlay,2020,LeftFoot,14749,Leeds,Liverpool,1,1,2021-04-19 19:00:00,,None
12,417061,47,SavedShot,0.8240000152587891,0.44,0.08331116288900375,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14760,Liverpool,Newcastle United,1,1,2021-04-24 11:30:00,Diogo Jota,Pass
13,417065,56,SavedShot,0.9740000152587891,0.40900001525878904,0.44034284353256226,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14760,Liverpool,Newcastle United,1,1,2021-04-24 11:30:00,,None
18,417070,75,SavedShot,0.745,0.5790000152587891,0.02324567176401615,Roberto Firmino,h,482,OpenPlay,2020,RightFoot,14760,Liverpool,Newcastle United,1,1,2021-04-24 11:30:00,Sadio Mané,Pass
7,421653,34,BlockedShot,0.8280000305175781,0.41,0.06608153879642487,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14770,Manchester United,Liverpool,2,4,2021-05-13 19:15:00,Trent Alexander-Arnold,Pass
10,421660,46,Goal,0.91,0.4470000076293945,0.4212280213832855,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14770,Manchester United,Liverpool,2,4,2021-05-13 19:15:00,,Rebound
11,421658,47,Goal,0.9440000152587891,0.5729999923706055,0.29827436804771423,Roberto Firmino,a,482,SetPiece,2020,Head,14770,Manchester United,Liverpool,2,4,2021-05-13 19:15:00,Trent Alexander-Arnold,Cross
9,422449,34,ShotOnPost,0.860999984741211,0.4209999847412109,0.3425385653972626,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14789,West Bromwich Albion,Liverpool,1,2,2021-05-16 15:30:00,,None
16,422461,67,BlockedShot,0.8130000305175781,0.700999984741211,0.028217487037181854,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14789,West Bromwich Albion,Liverpool,1,2,2021-05-16 15:30:00,Mohamed Salah,Pass
17,422463,73,MissedShots,0.9059999847412109,0.6680000305175782,0.07385879755020142,Roberto Firmino,a,482,OpenPlay,2020,LeftFoot,14789,West Bromwich Albion,Liverpool,1,2,2021-05-16 15:30:00,Thiago Alcántara,Pass
4,423343,15,MissedShots,0.9219999694824219,0.5059999847412109,0.14440883696079254,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14796,Burnley,Liverpool,0,3,2021-05-19 19:15:00,Sadio Mané,Pass
12,423355,42,Goal,0.8719999694824219,0.47,0.079051673412323,Roberto Firmino,a,482,OpenPlay,2020,RightFoot,14796,Burnley,Liverpool,0,3,2021-05-19 19:15:00,Andrew Robertson,Cross
9,424059,44,BlockedShot,0.7730000305175782,0.455,0.030001098290085793,Roberto Firmino,h,482,OpenPlay,2020,LeftFoot,14810,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Mohamed Salah,Pass
13,424063,52,SavedShot,0.874000015258789,0.5670000076293945,0.012682781554758549,Roberto Firmino,h,482,FromCorner,2020,Head,14810,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Andrew Robertson,Aerial
16,426000,64,Goal,0.905,0.5379999923706055,0.42416030168533325,Roberto Firmino,a,482,OpenPlay,2021,RightFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Mohamed Salah,Pass
26,426803,90,SavedShot,0.8190000152587891,0.46799999237060547,0.0883711725473404,Roberto Firmino,h,482,OpenPlay,2021,LeftFoot,16386,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Sadio Mané,Pass
7,463614,61,Goal,0.975,0.5379999923706055,0.7712225914001465,Roberto Firmino,a,482,OpenPlay,2021,RightFoot,16636,Arsenal,Liverpool,0,2,2022-03-16 20:15:00,Andrew Robertson,Pass
